মাসিক কত টাকা কামাইলে ক্রেডিট কার্ড দিতে পারবেন?,2.0
আমার ফোনে ফ্লেক্সি করা জরুরি,5.0
ক্রেডিট কার্ড পাবার জন্য কত টাকা মাসিক বেতন দেখান লাগবো?,2.0
ফি কত দিতে হবে বছরে?,1.0
ক্রেডিট কার্ড নিতে চাইলে কত ইনকাম লাগবে সেই সম্পর্কে জানতে চাচ্ছিলাম,2.0
ব্র্যাকের ক্রেডিট কার্ড নিতে চাইলে কোন কাগজপাতি জমা দিব?,6.0
আপনাদের কার্ড এ আমি কি সুযোগ সুবিধা পাবো?,3.0
আপনাদের ক্লাসিক ক্রেডিট কার্ড এ এখন কি কি অফার পাওয়া যায়?,3.0
গোল্ড কার্ডে এক বছরে ফিস কত?,1.0
সর্বনিম্ন বেতন কত হওয়া লাগে এই তথ্য লাগবে?,2.0
"ভাই, প্লাতিনুম আর সিগ্নাতুর চ্রেদিত কার্ডে বছরে চার্জ কত টাকা?",1.0
"ক্রেডিট কার্ড নিব, ফ্যাসিলিটি কেমন?",3.0
ক্রেডিট কার্ড অ্যাকাউন্ট খুলতে আপনাদের কে কি কি কাগজপত্র জমা দিব?,6.0
সিগনেচার কার্ড নিব সুযোগ সুবিধা কি আছে?,3.0
কত খরচ হবে ক্রেডিট কার্ডে প্রতি বছরে?,1.0
ক্রেডিট  কার্ডে কিসের কিসের চার্জ কাটবেন?,1.0
ক্লাসিক  কার্ডে এনুয়াল বিল কত কাটবে?,1.0
ক্লাসিক  কার্ডে বিলের বিষয়টা একটু বুঝিয়ে দিন।,1.0
মাসিক সুদ চার্জ করস কতো ক্রেডিট কার্ডে,4.0
ফোন রিচারজ,5.0
মাসিক সুদ চার্জ করবা কতো ক্রেডিট কার্ডে,4.0
স্যার দয়া করে ফোনে টাকা ফ্লেক্সিলোড,5.0
ব্র্যাকের ক্রেডিট  কার্ডে খরচ  কত রাখেন?,1.0
"কার্ড নিব, ফ্যাসিলিটিস কি পাওয়া যায়?",3.0
ক্লাসিক  কার্ডে কিসের কিসের বিল কাটবেন?,1.0
ব্র্যাকের ক্রেডিট  কার্ডে এনুয়াল খরচ কত কাটবে?,1.0
কার্ড নিব সুযোগ সুবিধা কি পাওয়া যাবে?,3.0
বিলের ব্যাপারটা বলেন।,1.0
"আপনাদের ক্রেডিট কারড নিতে চাই, কোন কাগজপত্র জমা দিতে হবে?",6.0
মিনিমাম কত বেতন পাইলে ক্রেডিট কার্ড নেওয়া যাবে?,2.0
রিচার্জ ৫০ tk প্লিজ,5.0
ইন্টারেস্ট কত ক্রেডিট কার্ডে,4.0
"বলেন তো , মাসে ইন্টারেস্ট কত কাটেন আপনারা ক্রেডিট কার্ড এর",4.0
আপনারা কার্ডের জন্য কোন কাগজপাতি চান?,6.0
গোল্ড  কার্ডে কার্ডের বিল কত?,1.0
ক্লাসিক  কার্ডে বছরে বিল কত হবে?,1.0
ক্রেডিট কার্ডে আপনারা কি কি সুবিধা দেন?,3.0
ব্যাংক একউন্ট থেকে কিভাবে ফোনে টাকা পাঠানো যায়,5.0
ক্রেডিট কার্ডে মাসিক সুদ কত,4.0
আপনাদের বাৎসরিক বিল কত হয়?,1.0
আমি ৩৫ হাজার টাকা প্রতি মাসে ইনকাম হইলে আমাকে কি ক্রেডিট কার্ড দিবে?,2.0
মাসিক কত বেতন ধরলে ক্রেডিট কার্ড নিতে পারবো?,2.0
কারড নিতে চেলে কত বেতন পেতে হবে?,2.0
"আমার বউরে ক্রেডিট কার্ড দিব গিফট, কতো পরে সুদের হার",4.0
ব্র্যাকের ক্রেডিট  কার্ডে কিসের কিসের খরচ কাটবেন?,1.0
"সিগনেচার কার্ড নিব, ফেসিলিটিস কেমন?",3.0
যদি আপনাদের ক্রেডিত কার্ড নেই কোন জিনিস জমা নেন?,6.0
আমার ইনকাম কম হইলে কি ক্রেডিট কার্ড বানাতে পারব?,2.0
"বলেন ত , মাসে ইন্টারেস্ট চার্জ করেন কতো ক্রেডিট কার্ডে",4.0
ক্রেদিত কার্ডের জন্য কি জিনিস নিয়ে যাব ব্রাঞ্চে?,6.0
ক্রেডিট  কার্ডে এক বছরে ফি কত হবে?,1.0
"হাই, ক্রেডিট কার্ড এর মাসিক ইন্তেরেস্ত কত করে আসে",4.0
ইন্টারেস্ট রেট কেমন ক্রেডিট কার্ডে,4.0
সিগনেচার  কার্ডে কার্ডের চার্জ কত হবে?,1.0
আপনাদের কাছ থেকে ক্রেদিত কার্ড নিতে গেলে কোন জিনিস নঈয়ে আসতে হবে?,6.0
কি জিনিস লাগবে ক্রেডিট কারডের জন্য?,6.0
একটু তাড়াতাড়ি ব্যাক অ্যাকাউন্ট হেকে ফোনে লোড দেন তো,5.0
আপনারা কার্ডের জন্য কোন কাগজ?,6.0
ক্রেডিট কার্ড এর খরচ সম্পর্কে তথ্য চাই,1.0
এইজে ভাই ক্রেডিট কার্ড এর সুদের হার কত ?,4.0
ক্রেডিট কার্ড খুলতে হলে কোন জিনিস আপনাদের দিতে হবে?,6.0
"ক্লাসিক কার্ড নিব, সুবিধা কি?",3.0
আমি কি কি সুযোগ সুবিধা পাবো ব্র্যাক ব্যাংকের ক্রেডিট কার্ড নিলে?,3.0
সুদের হার কত ক্রেডিট কার্ডে,4.0
কত লাগে ক্রেডিট কার্ডের জন্য?,1.0
ক্রেডিট কার্ড পাওার জন্য কত বেতন ধরা লাগব?,2.0
গোল্ড  কার্ডে আপনাদের এনুয়াল চার্জ কত হবে?,1.0
ব্র্যাকের ক্রেডিট  কার্ডে বছরে খরচ কত হবে?,1.0
গোল্ড  কার্ডে কোথায় কোথায় চার্জ কাটবে?,1.0
ক্লাসিক কার্ডে আপনারা এনুয়াল ফি কত রাখেন?,1.0
ব্রাক ব্যাংকের ক্রেডিট কার্ডে কি কি সুবিধা আছে?,3.0
আপনারা ক্রেডিট কার্ড এর ইন্টারেস্ট চার্জ করেন কতো,4.0
ক্রেডিট কার্ড নিতে চাইলে আপনাদেরকে কোন ডকুমেন্টস দিতে হবে?,6.0
ক্রেডিট কার্ড পাওার জন্য কত টাকা বেতন দেখান লাগব?,2.0
ব্যাংক অ্যাকাউন্ট হইতে এখনই টপআপ করেন মোবাইলে,5.0
আমি গোল্ড কার্ড নিব এইটা তে কি ইন্তেরেস্ত হার বেশি?,4.0
আপনারা ক্রেডিট কার্ড এ কি কি সুবিধা দেন?,3.0
"ক্রেডিত কার্ড নিব, কোন কাগজপত্র লাগবে?",6.0
ক্রেডিত কার্ডের জন্য কিসের কাগজ নিয়ে যাব?,6.0
ব্র্যাকের ক্রেডিট  কার্ডে আপনাদের কার্ডে খরচ  কত বছরে?,1.0
কিসের কিসের বিল কাটবেন?,1.0
মাসিক কিরকম আয় করলে ক্রেডিট কার্ড দিবি?,2.0
আপনাদের ক্লাসিক ক্রেডিট কার্ডে এখন কি কি অফার আছে?,3.0
ক্রেডিট কার্ড মাসিক সুদ কত,4.0
ব্র্যাকে কোথায় কোথায় বিল কাটে?,1.0
আমি কি সুযোগ সুবিধা পাবো আপনাদের ক্রেডিট কার্ড নিলে?,3.0
"আপনাদের ক্রেডিট কারড নিতে চাই, কোন কাগজপত্র নেয়া হবে আপনারা?",6.0
ক্রেডিট  কার্ডে কিসের কিসের ফি কাটবেন?,1.0
মাসিক কত টাকা স্যালারি ইনকাম করলে ক্রেডিট কার্ড নিতে পারবো?,2.0
আপনাদের কার্ড এর ইন্টারেস্ট কত চার্জ করেন,4.0
ব্যাংক থেকে রির্চাজ করে কি লাভ,5.0
ক্রেডিট কার্ড নিতে হলে কোন জিনিস জমা দিতে হবে?,6.0
ব্র্যাকের ক্রেডিট  কার্ডে আপনারা কার্ডের খরচ কত রাখেন?,1.0
কোন জিনিসপাতি চান আপনারা ক্রেডিট কার্ড খোলার জন্য?,6.0
কোন কার্ডের চার্জ কত?,1.0
আমার ইচ্চা ক্রেডিট কার্ড নেওয়ার কেমনে ইন্তেরেস্ত দিতে হয়,4.0
"সিগনেচার কার্ড নিব, ফ্যাসিলিটিস কেমন?",3.0
"কার্ড নিব, সুবিধা কি পাওয়া যাবে ?",3.0
আপনাদের ক্লাসিক ক্রেডিট কার্ডে এখন কি অফার চলছে ?,3.0
নূন্যতম কত বেতন পাইলে ক্রেডিট কার্ড পাওয়া যাবে?,2.0
আপনাদের কার্ডে আমি কি কি সুবিধা পাবো?,3.0
গোল্ড কার্ড নিব সুযোগ সুবিধা কি?,3.0
"আমার বউরে ক্রেডিট কার্ড দিমু , কতো পরে রেট",4.0
কত বেতন দেখাইলে ক্রেডিট কার্ড নেওয়া যাবে?,2.0
বার্ষিক কত করে খরচ হবে ক্রেডিট কার্ড নিতে চাইলে?,1.0
ব্র্যাকের ক্রেডিট কার্ড নিতে হলে কোন কাগজপাতি জমা দিব?,6.0
"ক্লাসিক কার্ড নিব, সুবিধা কি?",3.0
ক্রেডিট কার্ডের চার্জ  কত দেয়া লাগবে বছরে?,1.0
কার্ড এর ইন্টারেস্ট হার কত মাসে,4.0
আমি কত বেতন দেখাইলে ক্রেডিট কার্ড নেওয়া যাবে?,2.0
ক্রেডিট কার্ড পাওার জন্য কত বেতন দেখান লাগব?,2.0
টাকা ভরে দিবেন প্লিজ,5.0
আপনারা ক্রেডিট কার্ডের জন্য কোন জিনিসপাতি নেন?,6.0
কার্ড এর মাসিক ইন্তারেস জানব কিভাবে,4.0
সিগনেচার  কার্ডে বছরে কত ফি রাখেন?,1.0
ক্রেডিট কার্ড পাওার জন্য মাসিক কত টাকা বেতন ধরা লাগব?,2.0
"প্লাটিনাম কার্ড নিব, ফেসিলিটি কি?",3.0
একটু তাড়াতাড়ি ফোনে ব্যালেন্স ভরে দেন তো,5.0
ক্রেডিট কারডের জন্য কি জিনিস নিয়ে যাব ব্রাঞ্চে?,6.0
এখনি সিমে কিছু টাকা লোড দেন স্যার,5.0
আপনাদের ক্রেডিট কার্ড নিতে কি কি কাগজপত্র লাগবে?,6.0
আমি কার্ড নিব টাকা দিব কতো সুদে?,4.0
মাসিক কত টাকা বেতন আয় করলে ক্রেডিট কার্ড পাওয়া যাবে?,2.0
"ক্রেডিট কার্ড নিতে চাই, ফেসিলিটি কি পাবো?",3.0
ক্রেডিট  কার্ডে কত বিল কাটবেন বছরে?,1.0
ক্রেডিট কার্ডে কত চার্জ করস ইন্টারেস্ট,4.0
ক্রেডিট কাড ইন্টারেস্ট রেট কতো ?,4.0
আপনারা কোন কাগজপত্র নেয়া হবে ক্রেডিট কারড খুলতে?,6.0
"কার্ড নিতে চাই, ফেসিলিটিস কি?",3.0
আপনাদের থেকে ক্রেডিট কার্ড নিতে হলে কোন জিনিস নিয়ে আসব?,6.0
ক্রেডিট কার্ড নিতে আপনার কি দরকারি জিনিস নেয়া হবে?,6.0
ক্রেডিট কার্ডে আপনারা কি ফ্যাসিলিটিস দেন?,3.0
গোল্ড কার্ডে বছরে কত ফি রাখেন?,1.0
"ক্রেডিট কার্ড নিতে চাই, ফেসিলিটি কি পাওয়া যাবে?",3.0
ক্রেদিত কার্ড নিতে হলে কোন জিনিস জমা দিতে হবে?,6.0
"ভাই, প্লাতিনুম আর সিগ্নাতুর চ্রেদিত কার্ডে এক বছরে কত চার্জ কাটবেন?",1.0
যদি আপনাদের ক্রেডিট কার্ড নিতে চাই কি কি কাগজপত্র জমা নিবেন?,6.0
প্লাটিনাম  কার্ডে কার্ডের বিল কত হবে?,1.0
ব্র্যাকের ক্রেডিট কার্ড নিতে চাইলে কি কি কাগজপত্র জমা দিবো?,6.0
ব্যংক অ্যাকাউন্ট থেকে কিছু টাকা টপ আপ করেন তো ভাই,5.0
ব্র্যাকের ক্রেডিট কার্ড নিতে চাইলে কি জিনিস জমা দিবো?,6.0
আপনাদের মাসিক ইন্তেরেস্ত চার্জ করেন কত ক্রেডিট কার্ডে,4.0
আপনাদের ক্রেডিট কার্ডে কি ফেসিলিটি দেন?,3.0
গোল্ড  কার্ডে বছরে কি কি বিল কাটবেন?,1.0
আমি ক্রেডিট কার্ড নিতে চাইলে কি কি দরকার হবে?,6.0
কোন জিনিস চান আপনারা ক্রেদিত কার্ড খোলার জন্য?,6.0
সুদ এর হার কত বল ক্রেডিট কার্ড এর,4.0
বছরে কত বিল আসে ক্রেডিট কার্ডে?,1.0
কি কি কাগজপাতি লাগবে ক্রেদিত কার্ডের জন্য?,6.0
মাসিক কেমন স্যালারি পাইলে ক্রেডিট কার্ড দিতে পারবেন?,2.0
ক্রেডিট কার্ড এ আপনারা কি কি ফ্যাসিলিটিস দেন?,3.0
তোদের মাসিক সুদ কতো ক্রেডিট কার্ডে,4.0
মাসিক কত টাকা ইনকাম করলে ক্রেডিট কার্ড দিবেন?,2.0
ক্রেডিত কার্ড অ্যাকাউন্ট খুলতে আপনাদের কে কোন জিনিস জমা দিব?,6.0
স্যার ইন্টারেস্ট রেট কত আপনাদের বলেন ক্রেডিট কার্ডের,4.0
সুদ চচার্জ করবি কতো ক্রেডিট কার্ডে,4.0
আপনাদের কাছ থেকে ক্রেদিত কার্ড নিতে গেলে কোন কাগজপত্র নিয়ে আসতে হবে?,6.0
ক্রেদিত কার্ড নিতে আপনার কোন দরকারি জিনিস নিবেন?,6.0
বিলের হিসাবটা বলেন।,1.0
ভাই সুদ রেট কতো আপনাদের ক্রেডিট কার্ডে বলুন প্লিস,4.0
ক্লাসিক কার্ডের রেট কই?,4.0
ব্র্যাকের ক্রেডিট  কার্ডে বছরে কত খরচ রাখেন?,1.0
মিনিমাম মাসিক কত টাকা আয় করলে ক্রেডিট কার্ড পাওয়া যাবে?,2.0
মাসে কত টাকা আয় করলে ক্রেডিট কার্ড নাওয়া যাবে?,2.0
ক্রেডিট  কার্ডে এত বিল কেন কাটবেন?,1.0
ক্রেডিট কারডের জন্য কিসের কাগজ নিয়ে যাব?,6.0
যত তাড়াতাড়ি সম্ভব একটু সিমে রিচাজ প্লিজ,5.0
আপনারা এনুয়াল ফি কত রাখেন?,1.0
ক্লাসিক কার্ড নিব সুযোগ সুবিধা কি আছে?,3.0
মাসে সুদ হার কত ক্রেডিট কার্ডে,4.0
ক্রেডিট  কার্ডে  চার্জ কত নিবে বুঝান।,1.0
সর্বনিম্ন মাসিক কত টাকা বেতন পাইলে ক্রেডিট কার্ড করা যাবে?,2.0
"ক্রেডিট কার্ড নিতে চাই, মাসিক সুদ কত",4.0
নাম্বারে রিচাজ দেন,5.0
যদি আপনাদের ক্রেডিট কার্ড নেই কোন কাগজ জমা নেয়া হবে?,6.0
ক্রেডিট কার্ড খুলতে হলে কোন জিনিস দিতেহ হবে?,6.0
আপনাদের থেকে ক্রেদিত কার্ড নিতে হলে কোন জিনিস নিয়ে আসব?,6.0
"ক্রেডিট কার্ড নিতে চাই, সুদ এর হার কত",4.0
কার্ড এর ফেসিলিটি কেমন?,3.0
"কার্ড নিতে চাই, ফেসিলিটিস কি আছে?",3.0
গোল্ড  কার্ডে এত টাকা চার্জ করেন?,1.0
এই নাম্বারে ফোনে রিচাজ করেন তো ভাই,5.0
ক্রেডিট কার্ড ইন্টারেস্ট রাতে বল শালা,4.0
আপনারা কোন জিনিস নেয়া হবে ক্রেডিত কার্ড খুলতে?,6.0
ক্রেডিট কার্ড এর জন্য কত টাকা বেতন দেখান লাগবো?,2.0
প্লাটিনাম  কার্ডে বিলের হিসাবটা বলেন।,1.0
"ক্রেদিত কার্ড নিব, কোন জিনিস লাগবে?",6.0
সর্বনিম্ন কত বেতন পাইলে ক্রেডিট কার্ড করা যাবে?,2.0
ক্রেডিট কার্ড পাবার জন্য মাসিক কত টাকা বেতন ধরা লাগব?,2.0
যদি আপনাদের ক্রেডিট কার্ড নিতে চাই কি কি কাগজপত্র জমা নেয়া হবে?,6.0
কি কি জিনিসের ফটোকপি নিয়ে আসবো?,6.0
"কার্ড নিমু ,ইন্টারেস্ট রেট ক",4.0
ক্রেডিট  কার্ডে বছরে কি কি কারণে বিল কাটবেন?,1.0
প্লাটিনাম  কার্ডে আপনারা এক বছরে কত চার্জ রাখেন?,1.0
ক্রেডিত কার্ড নিতে আপনার কোন দরকারি জিনিস নিবেন?,6.0
স্যার মাসিক ইন্টারেস্ট রেট কত আপনাদের ক্রেডিট কার্ডে,4.0
ক্রেডিট কার্ডে আপনাদের সুদের রেট কতো,4.0
"ভাই, প্লাতিনুম আর সিগ্নাতুর চ্রেদিত কার্ডে চার্জ কত রাখেন?",1.0
ক্রেডিট কার্ড নাওয়ার জন্য কত বেতন দেখান লাগব?,2.0
আপনি আমার ফোনে টাকা ফ্লেক্সিলোড করে দেন,5.0
ক্রেডিট কার্ড পেতে হলে আপনাদের কি কি দরকারি কাগজপত্র দিতে হবে?,6.0
ইনকাম কত হইলে ক্রেডীট কার্ড তুলতে পারব?,2.0
ভায়া কার্ড এর মন্থলি ইন্টারেস্ট কত,4.0
প্লাটিনাম  কার্ডে চার্জের হিসাবটা বলেন?,1.0
ক্রেডিট কার্ড পেতে হলে আপনাদের কি দরকারি জিনিস দিতে হবে?,6.0
ব্র্যাকের ক্রেডিট  কার্ডে এক বছরে কত টাকা খরচ ?,1.0
কার্ড এর সুযোগ সুবিধা কেমন?,3.0
কার্ড নিতে চাইলে কত বেতন পেতে হবে?,2.0
"কার্ড নিতে চাই, ফেসিলিটিস কি পাবো?",3.0
ক্রেডিট কারড নিতে চাইলে আপনাদের কে কোন জিনিস দিতে হবে?,6.0
ক্রেডিট কার্ড নিতে চাইলে কত বেতন থাকতে হবে?,2.0
এত ফি রাখলে হবে?,1.0
ব্র্যাকের ক্রেডিট  কার্ডে বাৎসরিক খরচ কত পড়বে?,1.0
ব্র্যাকের ক্রেডিট  কার্ডে বছরে খরচ  কত বলেন?,1.0
ক্রেডিট কার্ড নিতে আপনার কোন দরকারি জিনিস নিবেন?,6.0
"আমার বউরে ক্রেডিট কার্ড দিমু , কতো পরে ইন্টেরেস্ট রেট?",4.0
কার্ডের ফ্যাসিলিটিস কেমন?,3.0
যদি আপনাদের ক্রেডিট কার্ড নিতে চাই কি কাগজপত্র জমা নিবেন?,6.0
আপনাদের থেকে ক্রেডিট কার্ড নিতে হলে কোন কাগজ নিয়ে আসব?,6.0
মাসে কত টাকা আয় করিলে ক্রেডিট কার্ড দিবেন?,2.0
ব্র্যাকের ক্রেডিট  কার্ডে কোন কার্ডে খরচ কত?,1.0
সর্বনিম্ন মাসিক কত টাকা আয় করলে ক্রেডিট কার্ড দিতে পারবেন?,2.0
আপনাদের ক্রেডিট কার্ড ইন্টারেস্ট রেট কত ?,4.0
গোল্ড  কার্ডে কত বিল কাটবেন বছরে?,1.0
আপনাদের মাসিক ইন্টারেস্ট চার্জ করেন কতো ক্রেডিট কার্ড,4.0
"ব্রাক বাঙ্কের কার্ড নিতে চাই, কি কি সুবিধা আছে?",3.0
তুমি আমার ফোনে ফ্লেক্সিলোড করে দাও,5.0
যদি আপনাদের ক্রেডিট কার্ড নিতে চাই কোন ডকুমেন্টস জমা নেয়া হবে?,6.0
বছরে কি কি ফি কাটবেন?,1.0
কার্ড নিতে চাইলে কত বেতন লাগবে?,2.0
আমার ফনে টাকা রিচারজে করতে চাই,5.0
আমার আকাউন্ট থেকে মোবাইলে এখনি ৪৪ টাকা রিচাজ দেন,5.0
সর্বনিম্ন আয় কত দেখাতে হবে ক্রেডিট কার্ড নিতে চাইলে?,2.0
"হাই, মান্থলি ইন্টারেস্ট কতো ক্রেডিট কার্ডে",4.0
ব্র্যাক ব্যাংকের ক্রেডিট কার্ডের জন্য কোন জিনিস নেন আপনারা?,6.0
ক্রেডিট কার্ড খুলতে হলে কোন কাগজপত্র দিতেহ হবে?,6.0
"কার্ড নিব, অফার কেমন আছে?",3.0
"ব্র্যাক বাঙ্কের কার্ড নিতে চাই, কি কি সুবিধা আছে?",3.0
বস রিচার্জ প্লিজ,5.0
মাসে কিরকম আয় করলে ক্রেডিট কার্ড দিবা?,2.0
ক্রেডিট কার্ড অ্যাকাউন্ট খুলতে আপনাদের কে কোন কাগজপাতি জমা দিব?,6.0
ক্রেডিট কার্ডের জন্য কিসের জিনিস নিয়ে যাব?,6.0
ভাই কত টাকা বেতন পেলে ক্রেডিট কার্ড নিতে পারব?,2.0
আপনারা কি কি জিনিস নেয়া হবে ক্রেডিট কার্ড খুলতে?,6.0
মাসিক ইন্টারেস্ট কতো ক্রেডিট কার্ডে,4.0
"ক্রেডিট কার্ড নিতে চাই, মান্থলী ইন্টারেস্ট রেট কত",4.0
কোন জিনিসের কপি লাগবে ক্রেডিত কার্ড নিতে?,6.0
স্যার মাসিক ইন্টারেস্ট রেট কতো আপনাদের ক্রেডিট কার্ড এর জানান,4.0
কোন কাগজের কপি লাগবে ক্রেডিট কারড নিতে?,6.0
"ক্রেডিট কার্ড নিব, কোন কাগজপত্র লাগবে?",6.0
সিমে টাকা উঠিয়ে দেন,5.0
সিগনেচার  কার্ডে এক বছরে বিল কত কাটবে?,1.0
আপনারা কোন ডকুমেন্টস নিবেন ক্রেডিট কার্ড খুলতে?,6.0
ইন্টারেস্ট কত ক্রেডিট কার্ডে,4.0
ক্রেডিট কার্ড নিতে চাইলে কোন জিনিসজমা নেয়া হবে?,6.0
ক্রেডিট কারড খুলতে হলে কোন জিনিস দিতেহ হবে?,6.0
প্লাটিনাম  কার্ডে আপনারা এনুয়াল ফি কত রাখেন?,1.0
ক্রেডিত কার্ড খুলতে হলে কোন জিনিস আপনাদের দিতে হবে?,6.0
"কার্ড নিতে চাই, ফ্যাসিলিটিস কি পাওয়া যায়?",3.0
কি জিনিস চান আপনারা ক্রেডিট কার্ড খোলার জন্য?,6.0
সিগনেচার  কার্ডে ফিয়ের বিষয়টা বুঝিয়ে বলেন।,1.0
"গোল্ড কার্ড নিব, ফেসিলিটিস কি?",3.0
ভাই আমি আমার ফোন এ রিচার্জ করতে চাই,5.0
"ক্লাসিক কার্ড নিব, ফেসিলিটিস কেমন?",3.0
সুদের রেট কতো ক্রেডিট কার্ডে,4.0
সিগনেচার  কার্ডে চার্জের ব্যাপারটা বুঝান।,1.0
আপনাদের ক্রেডিট কারড নিতে কি কি ডকুমেন্টস লাগবে?,6.0
ক্রেডিট কার্ড এর জন্য কত টাকা বেতন দেখান লাগব?,2.0
খুব প্রয়োজন ৫০ টাকা ফ্লেক্সি করেন,5.0
ক্রেডিট কার্ড এর জন্য কত বেতন পাওয়া লাগবে?,2.0
আপনাদের গোল্ড ক্রেডিট কার্ডে এখন কি কি অফার পাওয়া যায়?,3.0
ক্লাসিক কার্ডে এক বছরে ফি কত হবে?,1.0
মিনিমাম কত বেতন পাইলে ক্রেডিট কার্ড নিতে পারবো?,2.0
কোন কাগজপাতি চান আপনারা ক্রেডিট কার্ড খোলার ক্ষেত্রে?,6.0
মিনিমাম কত বেতন পাইলে ক্রেডিট কার্ড দিতে পারবেন?,2.0
"আপনাদের ক্রেডিট কার্ড নিতে চাই, কোন জিনিস নেন আপনারা?",6.0
"ক্রেডিট কার্ড নিতে চাই, ইনকাম নিয়ে ইনফো লাগবে",2.0
আপনাদের থেকে ক্রেডিট কার্ড নিতে হলে কি কি কাগজপত্র নিয়ে আসব?,6.0
সর্বনিম্ন মাসিক কত টাকা বেতন পাইলে ক্রেডিট কার্ড পাওয়া যাবে?,2.0
আপনাদের কার্ড এ আমি কি সুযোগ সুবিধা পাবো?,3.0
আমি কি সুযোগ সুবিধা পাবো আপনাদের ক্রেডিট কার্ড নিলে?,3.0
ক্রেডিট  কার্ডে এত বিল  কেন আসে?,1.0
আমার ক্রেডিট  কার্ড নিতে হলে মাসিক বেতন কত দেখানো লাগবে?,2.0
ব্র্যাকের ক্রেডিট  কার্ডে কত খরচ  হবে বলেন।,1.0
আচ্ছা কারড নিতে চাইলে কত বেতন লাগবে?,2.0
ক্লাসিক কার্ডে ফি টা বলেন?,1.0
মাসিক কেমন কামাইলে ক্রেডিট কার্ড দিতে পারবেন?,2.0
ক্রেডিট কার্ড এর জন্য বছরে ফি কত পড়বে?,1.0
গোল্ড কার্ড এর টাকা কতো ইন্টেরেস্ত রেট,4.0
আপনাদের কার্ডে আমি কি সুবিধা পাবো?,3.0
নূন্যতম মাসিক কত টাকা বেতন পাইলে ক্রেডিট কার্ড পাবো?,2.0
এক বছরে কত চার্জ কাটবেন?,1.0
বেতন কত হতে হবে ক্রেডিট কার্ড নিতে চাইলে?,2.0
যদি আপনাদের ক্রেডিট কার্ড নিতে চাই কোন ডকুমেন্টস জমা নিবেন?,6.0
ক্রেডিট কার্ড নিলে প্রতি বছর কত কাটা হবে?,1.0
"আপনাদের ক্রেডিট কার্ড নিতে চাই, কি কাগজপত্র জমা দিতে হবে?",6.0
"হাই, আপনাদের মাসিক ইন্টারেস্ট কতো ক্রেডিট কার্ডে",4.0
মাসিক কত টাকা কামাইলে ক্রেডিট কার্ড দিবেন?,2.0
দাদা ক্রেডিট কার্ডে ইন্টারেস্ট রেট কতো আপনাদের জানাবেন প্লিস,4.0
আপনারা ক্রেডিট কার্ডের জন্য কি কাগজপত্র নেন?,6.0
"কার্ড নিব, ফ্যাসিলিটিস কি আছে?",3.0
আপনাদের গোল্ড ক্রেডিট কার্ডে এখন কি কি অফার চলছে ?,3.0
ক্রেডিট কার্ডে কত চার্জ করেন আপনারা monthly interest,4.0
কোন ডকুমেন্টস চান আপনারা ক্রেডিট কার্ড খোলার জন্য?,6.0
সিগনেচার  কার্ডে এত ফি রাখলে হবে?,1.0
ক্রেডিট কার্ড নিতে হলে কোন কাগজপাতি জমা দিতে হবে?,6.0
"আপনাদের ক্রেডিট কার্ড নিতে চাই, কি সুবিধা পাওয়া যাবে?",3.0
"কার্ড নিব, সুবিধা কি কি?",3.0
আপনাদের কার্ড এর ইন্টারেস্ট কতো চার্জ করেন,4.0
ব্র্যাকের ক্রেডিট  কার্ডে বছরে খরচ কত দিতে হবে?,1.0
আমার ফোনে Top up করে সাহায্য করুন,5.0
গোল্ড কার্ডে ফিয়ের বিষয়টা বুঝিয়ে বলেন।,1.0
"হাই, আপনাদের মাসিক ইন্টারেস্ট কত ক্রেডিট কার্ডে",4.0
"কার্ড নিব, ফেসিলিটিস কেমন?",3.0
প্লাটিনাম  কার্ডে কিসের কিসের বিল কাটবেন?,1.0
ফোনে কিছু টাকা উঠিয়ে দেওয়া যাবে,5.0
"ক্রেডিট কার্ড নিতে চাই, মান্থলী ইন্টারেস্ট রেট কত আপনাদের",4.0
ব্র্যাকের ক্রেডিট  কার্ডে খরচ র হিসাব টা বলেন?,1.0
ক্রেডিট কার্ডে মাসসিক শুদ কত চার্জ করে,4.0
সিগনেচার  কার্ডে ফিয়ের বেপারটা বলেন।,1.0
প্লাটিনাম  কার্ডে বছরে বিল কত?,1.0
"ক্রেডিট কার্ড নিব, ফ্যাসিলিটিস কেমন?",3.0
ক্রেডিট কার্ড এ আপনারা কি সুবিধা দেন?,3.0
কার্ড নিব সুযোগ সুবিধা কি?,3.0
আমার মোবাইলে টাকা ভরে দেন,5.0
মাসিক সুদ চচার্জ করবি কত ক্রেডিট কার্ডে,4.0
মাসিক কত টাকা ইনকাম করলে ক্রেডিট কার্ড নিতে পারবো?,2.0
ক্রেডিট  কার্ডে তোমরা ফি রাখ কত?,1.0
ক্রেডিট  কার্ডে বিলের বিষয়টা একটু বুঝিয়ে দিন।,1.0
মাসিক কত টাকা বেতন উপার্জন করলে ক্রেডিট কার্ড নাওয়া যাবে?,2.0
"প্লাতিনাম কার্ড নিব, ফ্যাসিলিটিস কেমন?",3.0
ক্রেডিত কার্ড নিতে চাইলে কোন কাগজপত্র জমা নেয়া হবে?,6.0
ক্রেডিট কার্ডের সুদের হার বলেন,4.0
আমি কি কি সুযোগ সুবিধা পাবো ব্রাক ব্যাংক এর ক্রেডিট কার্ড নিলে?,3.0
